title,question,answer,type
Theopompus,What is the time period covered in the third part of Diodorus' history?,From the successors of Alexander down to either 60 BC or the beginning of Julius Caesar's Gallic Wars,domain
Tom Brady,Which college did Tom Brady play football for?,University of Michigan,general
Tom Brady,In what round was Tom Brady selected in the 2000 NFL draft?,Sixth round,general
Tom Brady,How many Super Bowl titles did Brady win with the New England Patriots?,Six,general
Tom Brady,When was Tom Brady born?,"August 3, 1977",general
Tom Brady,Which NFL team did Tom Brady spend his first 20 seasons with?,New England Patriots,general
Tom Hanks,Which city was Tom Hanks born in?,"Concord, California",general
Tom Hanks,How many Academy Awards has Tom Hanks won?,Two,general
Tom Hanks,For which films did Tom Hanks win the Academy Awards?,Philadelphia and Forrest Gump,general
Tom Hanks,What is the name of Tom Hanks' production company?,Playtone,general
Tom Hanks,When was Tom Hanks born?,"July 9, 1956",general
Tom Hardy,What is Tom Hardy's full name?,Edward Thomas Hardy,general
Tom Hardy,For which film was Tom Hardy nominated for the Academy Award for Best Supporting Actor?,The Revenant,general
Tom Hardy,In which Christopher Nolan films has Tom Hardy appeared?,"Inception, The Dark Knight Rises, Dunkirk",general
Tom Hardy,Which character did Tom Hardy play in 'Mad Max: Fury Road'?,'Mad' Max Rockatansky,general
Tom Hardy,What is the name of the character Tom Hardy played in 'Venom' and its sequel?,Eddie Brock/Venom,general
Vladimir Putin,When was Vladimir Putin born?,7 October 1952,general
Vladimir Putin,What major international action did Vladimir Putin take in February 2022?,Launched a significant invasion of Ukraine,general
Vladimir Putin,What city was Vladimir Putin born in?,"Leningrad, Soviet Union (now Saint Petersburg, Russia)",general
Vladimir Putin,In what year did Vladimir Putin first become president of Russia?,2000,general
Vladimir Putin,How long did Vladimir Putin serve in the KGB?,16 years,general
Wilhelm Wattenbach,What subject did Theodor Mommsen study at the University of Kiel?,Jurisprudence,domain
Wilhelm Wattenbach,What degree did Theodor Mommsen receive from the University of Kiel?,Doctor of Roman Law,domain
Wilhelm Wattenbach,What was Theodor Mommsen's profession during the revolution of 1848?,War correspondent,domain
Wilhelm Wattenbach,What was the name of the play written by Bernard Shaw that was inspired by Theodor Mommsen's interpretation of Julius Caesar?,Caesar and Cleopatra,domain
Wilhelm Wattenbach,What was Theodor Mommsen's stance on antisemitism?,He strongly opposed it,domain
Wilhelm Wattenbach,What was Theodor Mommsen's view on the assimilation of ethnic minorities into German society?,"He favored assimilation, not exclusion",domain
Wilhelm Wattenbach,Where did Georg Waitz receive his education?,Flensburg gymnasium and the universities of Kiel and Berlin,domain
Wilhelm Wattenbach,How many volumes of the Corpus Inscriptionum Latinarum were published during Theodor Mommsen's lifetime?,Fifteen,domain
Wilhelm Wattenbach,"Who wrote a 'performance text' entitled Mommsens Block, inspired by Theodor Mommsen's work?",Heiner Müller,domain
Wilhelm Wattenbach,"What was the profession of Theodor Mommsen's grandson, Theodor Ernst Mommsen?",Professor of medieval history,domain
Wilhelm Wattenbach,How many children did Theodor Mommsen have with his wife Marie?,Sixteen,domain
Wilhelm Wattenbach,For what work did Theodor Mommsen receive the Nobel Prize in Literature?,The History of Rome,domain
Wilhelm Wattenbach,Where did Theodor Mommsen work as a professor of law in 1851?,University of Leipzig,domain
Wilhelm Wattenbach,What was the name of the collection of Roman inscriptions that Theodor Mommsen contributed to?,Corpus Inscriptionum Latinarum,domain
Wilhelm Wattenbach,How many entries does the Encyclopædia Britannica Eleventh Edition contain?,"40,000",entity
Wilhelm Wattenbach,What was the focus of Georg Waitz's historical research?,Medieval German history,domain
Wilhelm Wattenbach,What award did Theodor Mommsen receive in 1902?,Nobel Prize in Literature,domain
Wilhelm Wattenbach,Where was Theodor Mommsen born?,Garding in the Duchy of Schleswig,domain
Wilhelm Wattenbach,Where was Heinrich von Sybel born?,Düsseldorf,domain
Wilhelm Wattenbach,What was the occupation of Heinrich von Sybel's father?,Important posts in the public service under both the French and the Prussians,domain
Wilhelm Wattenbach,In what year was Heinrich von Sybel's father raised to the hereditary nobility?,1831,domain
Wilhelm Wattenbach,Where did Heinrich von Sybel receive his education?,Local Gymnasium and the University of Berlin,domain
Wilhelm Wattenbach,Who were the influences on Heinrich von Sybel during his time at the University of Berlin?,Friedrich Carl von Savigny and Leopold von Ranke,domain
Wilhelm Wattenbach,Where has the Monumenta Germaniae Historica Institute been located since 1949?,Munich,entity
Wilhelm Wattenbach,Where did Theodor Mommsen grow up?,Bad Oldesloe in Holstein,domain
Wilhelm Wattenbach,What was Theodor Mommsen's father's profession?,Lutheran minister,domain
Wilhelm Wattenbach,When was Theodor Mommsen born?,30 November 1817,domain
Wilhelm Wattenbach,What was the occupation of Georg Waitz's first father-in-law?,Philosopher,domain
Wilhelm Wattenbach,What was Leopold von Ranke's statement on the role of the historian?,"To history has been assigned the office of judging the past, of instructing the present for the benefit of future ages",domain
Wilhelm Wattenbach,What was Leopold von Ranke's approach to historical research?,He emphasized the importance of primary sources and the analysis of historical documents,domain
Wilhelm Wattenbach,What was the title of Leopold von Ranke's book on the history of England?,Englische Geschichte vornehmlich im XVI and XVII Jahrhundert,domain
Wilhelm Wattenbach,What was Leopold von Ranke's view on the French Revolution?,He claimed that the ideas of the French Revolution were meant for France only and urged his readers to stay loyal to the Prussian state,domain
Wilhelm Wattenbach,What was the name of the journal that Leopold von Ranke founded and edited?,Historische-Politische Zeitschrift,domain
Wilhelm Wattenbach,What was Leopold von Ranke's view on the role of God in history?,He believed that God's actions were manifest in the lives of men and history,domain
Wilhelm Wattenbach,What was the title of Leopold von Ranke's book on the papacy in the 16th century?,"Die römischen Päpste, ihre Kirche und ihr Staat im sechzehnten und siebzehnten Jahrhundert",domain
Wilhelm Wattenbach,What method of teaching did Leopold von Ranke use in his classroom?,The seminar system,domain
Wilhelm Wattenbach,When was Heinrich von Sybel born?,2 December 1817,domain
Wilhelm Wattenbach,What was the name of the publication that Georg Waitz took a leading part in?,Forschungen zur deutschen Geschichte,domain
Wilhelm Wattenbach,What was the name of the historical school that grew in reputation during Georg Waitz's time at Göttingen?,The Göttingen historical school,domain
Wilhelm Wattenbach,What was the outcome of Georg Waitz's move to Berlin in 1875?,He succeeded Pertz as principal editor of the Monumenta Germaniae historica,domain
Wilhelm Wattenbach,What event delayed Georg Waitz from taking up his new chair at the University of Göttingen?,The Revolutions of 1848,domain
Wilhelm Wattenbach,What was Georg Waitz's stance on German unification?,He supported it,domain
Wilhelm Wattenbach,What was Leopold von Ranke's first book?,Geschichten der romanischen und germanischen Völker von 1494 bis 1514,domain
Wilhelm Wattenbach,What subjects did Ernst Ludwig Dümmler study at Bonn?,"Law, classical philology and history",domain
Wilhelm Wattenbach,What was the title of Ernst Ludwig Dümmler's doctorate dissertation?,De Arnulfo Francorum rege,domain
Wilhelm Wattenbach,In what year did Ernst Ludwig Dümmler enter the faculty at Halle?,1855,domain
Wilhelm Wattenbach,What was the title of Ernst Ludwig Dümmler's great work?,Geschichte des ostfränkischen Reiches,domain
Wilhelm Wattenbach,Who did Ernst Ludwig Dümmler complete the Monumenta Alcuiniana with?,Wattenbach,domain
Wilhelm Wattenbach,"What was the profession of Ernst Ludwig Dümmler's son, Georg Ferdinand Dümmler?",Archaeologist and philologist,domain
Wilhelm Wattenbach,What is the Monumenta Germaniae Historica?,"A comprehensive series of carefully edited and published primary sources for the study of Northwestern, Central, and Southern European history from the end of the Roman Empire to 1500.",entity
Wilhelm Wattenbach,What is Frankfurt's rank among the world's wealthiest cities as of 2023?,13th-wealthiest,entity
Wilhelm Wattenbach,What was Leopold von Ranke's early education like?,He was educated partly at home and partly in the high school at Schulpforta,domain
Wilhelm Wattenbach,How many ultra high-net-worth individuals called Frankfurt home in 2015?,"1,909",entity
Wilhelm Wattenbach,Where did Leopold von Ranke come from?,A family of Lutheran pastors and lawyers,domain
Wilhelm Wattenbach,What was Leopold von Ranke's occupation?,German historian and a founder of modern source-based history,domain
Wilhelm Wattenbach,When was Leopold von Ranke born?,21 December 1795,domain
Wilhelm Wattenbach,When was the Encyclopædia Britannica Eleventh Edition published?,1910–1911,entity
Wilhelm Wattenbach,How many volumes does the Encyclopædia Britannica Eleventh Edition consist of?,29,entity
Wilhelm Wattenbach,What is the official German name for Frankfurt?,Frankfurt am Main,entity
Wilhelm Wattenbach,Which airport is the busiest in Germany and has the most direct routes in the world?,Frankfurt Airport,entity
Wilhelm Wattenbach,What is the world's largest internet exchange point located in Frankfurt?,DE-CIX,entity
Wilhelm Wattenbach,What does the motto 'Sanctus amor patriae dat animum' mean?,Holy love for the fatherland gives the spirit,entity
Wilhelm Wattenbach,What major historical events had yet to occur at the time of the Eleventh Edition's publication?,The tumultuous world wars,entity
Wilhelm Wattenbach,Where is Rantzau?,"District of Plön, in Schleswig-Holstein, Germany",entity
Wilhelm Wattenbach,What edition of the Encyclopædia Britannica was the basis for every later version until the fifteenth edition in 1974?,The eleventh edition,entity
Wilhelm Wattenbach,What is the population of the Rhine-Main metropolitan region?,More than 5.8 million.,entity
Wilhelm Wattenbach,What significant transition did the Encyclopædia Britannica undergo during the publication of the Eleventh Edition?,It transitioned from a British to an American publication.,entity
Wilhelm Wattenbach,Who succeeded Georg Heinrich Pertz as editor in 1875?,Georg Waitz,entity
Wilhelm Wattenbach,Who was Ernst Ludwig Dümmler's father?,Ferdinand Dümmler,domain
Wilhelm Wattenbach,"As of 2022, what is the population of Frankfurt?","791,000",entity
